"codigo_postal","estado","municipio","ciudad","colonia","tipo_asentamiento"
"20239","Aguascalientes","Aguascalientes","Aguascalientes","La Fuente","Fraccionamiento"
"20240","Aguascalientes","Aguascalientes","Aguascalientes","El Encino","Barrio"
"20240","Aguascalientes","Aguascalientes","Aguascalientes","El Laurel","Colonia"
"20240","Aguascalientes","Aguascalientes","Aguascalientes","El Llanito","Colonia"
"20240","Aguascalientes","Aguascalientes","Aguascalientes","La Luna","Fraccionamiento"
"20240","Aguascalientes","Aguascalientes","Aguascalientes","La Salud","Barrio"
"20240","Aguascalientes","Aguascalientes","Aguascalientes","Los Virreyes","Condominio"
"20240","Aguascalientes","Aguascalientes","Aguascalientes","Residencial Cosío","Fraccionamiento"
"20240","Aguascalientes","Aguascalientes","Aguascalientes","Residencial el Encino","Fraccionamiento"
"20240","Aguascalientes","Aguascalientes","Aguascalientes","Triana","Condominio"
"20240","Aguascalientes","Aguascalientes","Aguascalientes","Triana","Fraccionamiento"
"20247","Aguascalientes","Aguascalientes","Aguascalientes","San Fernando INFONAVIT","Unidad habitacional"
"20248","Aguascalientes","Aguascalientes","Aguascalientes","Jardines de Triana","Fraccionamiento"
"20249","Aguascalientes","Aguascalientes","Aguascalientes","Gámez","Fraccionamiento"
"20250","Aguascalientes","Aguascalientes","Aguascalientes","Héroes de Aguascalientes","Fraccionamiento"
"20250","Aguascalientes","Aguascalientes","Aguascalientes","Jardines de La Cruz","Fraccionamiento"
"20250","Aguascalientes","Aguascalientes","Aguascalientes","Jesús Gómez Portugal","Fraccionamiento"
"20250","Aguascalientes","Aguascalientes","Aguascalientes","La Huerta","Colonia"
"20250","Aguascalientes","Aguascalientes","Aguascalientes","San Luis","Colonia"
"20250","Aguascalientes","Aguascalientes","Aguascalientes","Villas de Kristal","Condominio"
"20255","Aguascalientes","Aguascalientes","Aguascalientes","Bona Gens","Fraccionamiento"
"20255","Aguascalientes","Aguascalientes","Aguascalientes","INFONAVIT Los Volcanes","Unidad habitacional"
"20256","Aguascalientes","Aguascalientes","Aguascalientes","FOVISSSTE Ojocaliente I","Unidad habitacional"
"20256","Aguascalientes","Aguascalientes","Aguascalientes","Ojocaliente FOVISSSTE II","Condominio"
"20256","Aguascalientes","Aguascalientes","Aguascalientes","Ojocaliente las Torres","Fraccionamiento"
"20256","Aguascalientes","Aguascalientes","Aguascalientes","Parque y Presa del Cedazo","Equipamiento"
"20256","Aguascalientes","Aguascalientes","Aguascalientes","Rinconada de La Cruz","Fraccionamiento"
"20256","Aguascalientes","Aguascalientes","Aguascalientes","Villas de Ojocaliente","Fraccionamiento"
"20257","Aguascalientes","Aguascalientes","Aguascalientes","Lázaro Cárdenas","Unidad habitacional"
"20259","Aguascalientes","Aguascalientes","Aguascalientes","La Estación","Barrio"
"20259","Aguascalientes","Aguascalientes","Aguascalientes","La Purísima","Barrio"
"20260","Aguascalientes","Aguascalientes","Aguascalientes","IV Centenario","Unidad habitacional"
"20260","Aguascalientes","Aguascalientes","Aguascalientes","Jesús Terán Peredo","Fraccionamiento"
"20260","Aguascalientes","Aguascalientes","Aguascalientes","Ojo de Agua","Colonia"
"20260","Aguascalientes","Aguascalientes","Aguascalientes","Rinconada El Cedazo","Condominio"
"20260","Aguascalientes","Aguascalientes","Aguascalientes","Sidusa","Colonia"
"20260","Aguascalientes","Aguascalientes","Aguascalientes","Vivienda Militar","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Agua Clara","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Bajío de las Palmas","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Balcones de Ojocaliente","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Cielo Claro","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Cima del Chapulín","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Cobano de Palmitas","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","El Cedazo","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","La Lomita","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Lomas del Chapulín","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Lomas del Gachupín","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Ojo de Agua de Palmitas","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Salto de Ojocaliente","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","San Ángel","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","San Jorge","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Solidaridad 2a Sección","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Solidaridad 3a Sección","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Tierra Buena","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Villa las Palmas","Fraccionamiento"
"20263","Aguascalientes","Aguascalientes","Aguascalientes","Villa Taurina","Fraccionamiento"
"20264","Aguascalientes","Aguascalientes","Aguascalientes","Morelos INFONAVIT","Unidad habitacional"
"20264","Aguascalientes","Aguascalientes","Aguascalientes","Vista del Sol 2a Sección","Fraccionamiento"
"20264","Aguascalientes","Aguascalientes","Aguascalientes","Vista del Sol 3a Sección","Fraccionamiento"
"20265","Aguascalientes","Aguascalientes","Aguascalientes","Ojo de Agua INFONAVIT","Unidad habitacional"
"20266","Aguascalientes","Aguascalientes","Aguascalientes","Jardines del Sol","Fraccionamiento"
"20266","Aguascalientes","Aguascalientes","Aguascalientes","La Cruz","Colonia"
"20266","Aguascalientes","Aguascalientes","Aguascalientes","Misión de Santa Fe","Colonia"
"20266","Aguascalientes","Aguascalientes","Aguascalientes","Vista del Sol 1a Sección","Fraccionamiento"
"20267","Aguascalientes","Aguascalientes","Aguascalientes","Jardines de La Convención","Colonia"
"20267","Aguascalientes","Aguascalientes","Aguascalientes","Lic Primo Verdad INEGI","Condominio"
"20267","Aguascalientes","Aguascalientes","Aguascalientes","Ojo de Agua FOVISSSTE 1a Sección","Unidad habitacional"
"20267","Aguascalientes","Aguascalientes","Aguascalientes","S.T.E.M.A.","Condominio"
"20268","Aguascalientes","Aguascalientes","Aguascalientes","Fuentes de La Asunción","Fraccionamiento"
"20269","Aguascalientes","Aguascalientes","Aguascalientes","Jardines de La Luz","Colonia"
"20270","Aguascalientes","Aguascalientes","Aguascalientes","Bulevar","Fraccionamiento"
"20270","Aguascalientes","Aguascalientes","Aguascalientes","El Caminero","Fraccionamiento"
"20270","Aguascalientes","Aguascalientes","Aguascalientes","Jardines de Aguascalientes","Fraccionamiento"
"20270","Aguascalientes","Aguascalientes","Aguascalientes","Jardines de La Asunción","Colonia"
"20270","Aguascalientes","Aguascalientes","Aguascalientes","Las Canoas","Colonia"
"20270","Aguascalientes","Aguascalientes","Aguascalientes","Lindavista","Fraccionamiento"
"20270","Aguascalientes","Aguascalientes","Aguascalientes","Los Cedros","Fraccionamiento"
"20270","Aguascalientes","Aguascalientes","Aguascalientes","México","Fraccionamiento"
"20276","Aguascalientes","Aguascalientes","Aguascalientes","Jardines de las Bugambilias","Colonia"
"20276","Aguascalientes","Aguascalientes","Aguascalientes","Jardines del Parque","Fraccionamiento"
"20277","Aguascalientes","Aguascalientes","Aguascalientes","Pirámides","Fraccionamiento"
"20277","Aguascalientes","Aguascalientes","Aguascalientes","Residencial del Parque","Fraccionamiento"
"20277","Aguascalientes","Aguascalientes","Aguascalientes","Rinconada del Parque","Condominio"
"20278","Aguascalientes","Aguascalientes","Aguascalientes","Diana","Fraccionamiento"
"20278","Aguascalientes","Aguascalientes","Aguascalientes","Jardines de las Fuentes","Fraccionamiento"
"20280","Aguascalientes","Aguascalientes","Aguascalientes","Australis","Condominio"
"20280","Aguascalientes","Aguascalientes","Aguascalientes","Casasolida","Fraccionamiento"
"20280","Aguascalientes","Aguascalientes","Aguascalientes","Central de Abastos","Zona comercial"
"20280","Aguascalientes","Aguascalientes","Aguascalientes","Jardines del Sur","Colonia"
"20280","Aguascalientes","Aguascalientes","Aguascalientes","Martinez Dominguez","Colonia"
"20280","Aguascalientes","Aguascalientes","Aguascalientes","Prados de Villasunción","Fraccionamiento"
"20280","Aguascalientes","Aguascalientes","Aguascalientes","Prados del Sur","Fraccionamiento"
"20280","Aguascalientes","Aguascalientes","Aguascalientes","San Francisco del Arenal","Colonia"
"20280","Aguascalientes","Aguascalientes","Aguascalientes","San Pedro","Colonia"
"20280","Aguascalientes","Aguascalientes","Aguascalientes","Torres de San Francisco","Fraccionamiento"
"20280","Aguascalientes","Aguascalientes","Aguascalientes","Trojes del Sur","Fraccionamiento"
"20283","Aguascalientes","Aguascalientes","Aguascalientes","Parque Industrial Siglo XXI","Parque industrial"
"20283","Aguascalientes","Aguascalientes","Aguascalientes","Parque Industrial Siglo XXI (Ampliación)","Parque industrial"
"20284","Aguascalientes","Aguascalientes","Aguascalientes","INFONAVIT Potreros del Oeste","Unidad habitacional"
"20284","Aguascalientes","Aguascalientes","Aguascalientes","La Casita","Fraccionamiento"
"20284","Aguascalientes","Aguascalientes","Aguascalientes","La Estancia","Fraccionamiento"
"20284","Aguascalientes","Aguascalientes","Aguascalientes","Villas de Santa Rosa","Fraccionamiento"
"20284","Aguascalientes","Aguascalientes","Aguascalientes","Villas del Oeste","Fraccionamiento"
"20284","Aguascalientes","Aguascalientes","Aguascalientes","Vistas del Sur","Fraccionamiento"
"20285","Aguascalientes","Aguascalientes","Aguascalientes","Versalles 1a Sección","Fraccionamiento"
"20285","Aguascalientes","Aguascalientes","Aguascalientes","Versalles 2a Sección","Fraccionamiento"
"20286","Aguascalientes","Aguascalientes","Aguascalientes","Barlovento","Condominio"
"20286","Aguascalientes","Aguascalientes","Aguascalientes","Bosque Real","Condominio"
"20286","Aguascalientes","Aguascalientes","Aguascalientes","Paseos de Santa Mónica","Condominio"
"20286","Aguascalientes","Aguascalientes","Aguascalientes","Providencia","Condominio"
"20286","Aguascalientes","Aguascalientes","Aguascalientes","Rancho Santa Mónica","Fraccionamiento"
"20286","Aguascalientes","Aguascalientes","Aguascalientes","Rinconada Santa Mónica","Fraccionamiento"
"20286","Aguascalientes","Aguascalientes","Aguascalientes","Vicente Guerrero","Colonia"
"20286","Aguascalientes","Aguascalientes","Aguascalientes","Villa Capri","Fraccionamiento"
"20286","Aguascalientes","Aguascalientes","Aguascalientes","Villas del Pilar 1a Sección","Fraccionamiento"
"20286","Aguascalientes","Aguascalientes","Aguascalientes","Villas San Antonio","Fraccionamiento"
"20287","Aguascalientes","Aguascalientes","Aguascalientes","Insurgentes","Fraccionamiento"
"20288","Aguascalientes","Aguascalientes","Aguascalientes","Bulevares 1a. Sección","Fraccionamiento"
"20288","Aguascalientes","Aguascalientes","Aguascalientes","Bulevares 2a. Sección","Fraccionamiento"
"20289","Aguascalientes","Aguascalientes","Aguascalientes","Pilar Blanco INFONAVIT","Unidad habitacional"
"20290","Aguascalientes","Aguascalientes","Aguascalientes","Ciudad Industrial","Fraccionamiento"
"20290","Aguascalientes","Aguascalientes","Aguascalientes","Parque Industrial ALTEC","Fraccionamiento"
"20290","Aguascalientes","Aguascalientes","Aguascalientes","Plaza Vestir","Zona comercial"
"20290","Aguascalientes","Aguascalientes","Aguascalientes","Vista Alegre","Fraccionamiento"
"20291","Aguascalientes","Aguascalientes","Aguascalientes","Centro SCT Aguascalientes","Gran usuario"
"20296","Aguascalientes","Aguascalientes","Aguascalientes","Residencial San Javier","Fraccionamiento"
"20296","Aguascalientes","Aguascalientes","Aguascalientes","Rústicos Calpulli","Fraccionamiento"
"20296","Aguascalientes","Aguascalientes","Aguascalientes","San Francisco de los Arteaga","Fraccionamiento"
"20296","Aguascalientes","Aguascalientes","Aguascalientes","Villa Sur","Fraccionamiento"
"20296","Aguascalientes","Aguascalientes","Aguascalientes","Villas de Bonaterra","Condominio"
"20297","Aguascalientes","Aguascalientes","Aguascalientes","Casa Blanca","Fraccionamiento"
"20297","Aguascalientes","Aguascalientes","Aguascalientes","Jardines de Casablanca","Fraccionamiento"
"20297","Aguascalientes","Aguascalientes","Aguascalientes","Jardines de Casanueva","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Condominio La terraza","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Emiliano Zapata","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Hacienda San Marcos","Condominio"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Laureles del Sur","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Lomas de Nueva York","Colonia"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Lomas de Vistabella","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Lomas de Vistabella 2a. Sección","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Lomas del Mirador","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Lomas del Sur","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Lotes de Arellano","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Misión de Santa Lucía","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Morelos 2a Sección","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Morelos I","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Paseos de San Antonio","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","San Sebastián","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Solidaridad 4a Sección","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Valle del Cedazo","Fraccionamiento"
"20298","Aguascalientes","Aguascalientes","Aguascalientes","Villas de Ajedrez","Colonia"
"20299","Aguascalientes","Aguascalientes","Aguascalientes","Fundadores","Fraccionamiento"
"20299","Aguascalientes","Aguascalientes","Aguascalientes","Lomas Altas","Fraccionamiento"
"20299","Aguascalientes","Aguascalientes","Aguascalientes","Lomas de San Jorge","Fraccionamiento"
"20299","Aguascalientes","Aguascalientes","Aguascalientes","Lomas del Ajedrez","Fraccionamiento"
"20299","Aguascalientes","Aguascalientes","Aguascalientes","Mujeres Ilustres","Colonia"
"20299","Aguascalientes","Aguascalientes","Aguascalientes","Periodistas","Fraccionamiento"
"20299","Aguascalientes","Aguascalientes","Aguascalientes","Reencuentro","Fraccionamiento"
"20299","Aguascalientes","Aguascalientes","Aguascalientes","Villalta","Fraccionamiento"
"20310","Aguascalientes","Aguascalientes","NULL","La Loma de los Negritos","Poblado comunal"
"20310","Aguascalientes","Aguascalientes","NULL","Los Negritos","Congregación"
"20310","Aguascalientes","Aguascalientes","NULL","San Felipe [Viñedos]","Poblado comunal"
"20311","Aguascalientes","Aguascalientes","NULL","Coyotes Norte","Congregación"
"20311","Aguascalientes","Aguascalientes","NULL","Sandovales","Ranchería"
"20311","Aguascalientes","Aguascalientes","NULL","Trojes de Alonso","Pueblo"
"20313","Aguascalientes","Aguascalientes","NULL","Cuauhtémoc (Las Palomas)","Ejido"
"20313","Aguascalientes","Aguascalientes","NULL","Hacienda Nueva","Ranchería"
"20314","Aguascalientes","Aguascalientes","NULL","El Cariñán","Granja"
"20315","Aguascalientes","Aguascalientes","NULL","Viñedos Valle Redondo","Ranchería"
"20316","Aguascalientes","Aguascalientes","NULL","Lomas del Picacho","Fraccionamiento"
"20317","Aguascalientes","Aguascalientes","NULL","Santa Cruz de la Presa","Ranchería"
"20319","Aguascalientes","Aguascalientes","NULL","CERESO (Para Varones y Mujeres)","Zona federal"
"20320","Aguascalientes","Aguascalientes","NULL","Estación Cañada Honda","Paraje"
